name,bio,follower_count,tweet_text,tweet_id,fav_count,rt_count,in_reply_to,mentions,is_retweet,is_quote,hashtags,emojicons,time
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Emploi, salaires, droits sociaux: le 5 octobre, touTEs en grève et dans ... https://t.co/nCgJw9NTKk via @YouTube",1445075002001330205,190,59,,YouTube,False,False,,,2021-10-04 17:15:03
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"""Philippe Poutou, candidat du NPA à l’élection présidentielle, sera présent à la manifestation organisée autour de la centrale nucléaire du Bugey le dimanche 3 octobre à partir de 14h."" 

https://t.co/ClYIuxNSXC",1444380422201303043,91,14,,,False,False,,,2021-10-02 19:15:02
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"RT @NPA13_: Lundi 11 octobre 18h30 réunion publique à Marseille avec @PhilippePoutou ! 

{contactez-nous pour plus d’informations} https://…",1444258228523704320,0,24,,"NPA13_, PhilippePoutou",True,False,,,2021-10-02 11:09:29
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Castex veut nous enfumer: tout augmente sauf les salaires, les retraites et les allocations ! https://t.co/E4PNX6WPY1",1443879694366134285,295,89,,,False,False,,,2021-10-01 10:05:19
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"En visite de solidarité avec les grévistes de Transdev à Bailly-Romainvilliers, en lutte pour leurs conditions de travail. https://t.co/2Z6fKHgp9A",1443533764261519360,220,26,,,False,False,,,2021-09-30 11:10:43
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,A propos de la bonne nouvelle du jour : #sarkozy et ses emmerdements. Il n’y aurait donc pas d’immunité post-présidentielle systématique ?,1443514190614904841,1627,233,,,False,False,sarkozy,,2021-09-30 09:52:56
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Jeudi 30 septembre, Philippe Poutou en soutien aux grévistes de Transdev du 77 et du 95

https://t.co/nAt7LnJcjZ",1443282010072563720,47,7,,,False,False,,,2021-09-29 18:30:20
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Visas pour les ressortissantEs du Maghreb: surenchère raciste du pouvoir (déclaration de Philippe Poutou)

https://t.co/qj8tbEiwGY",1443235650342432773,46,12,,,False,False,,,2021-09-29 15:26:07
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"5700 lits et 25 établissements de santé fermés en 2020: résultat des politiques ultra-libérales du gouvernement, en pleine pandémie. Les conditions d'accueil et de travail se dégradent: il faut rouvrir des lits, embaucher et augmenter les salaires ! Nos vies, pas leurs profits ! https://t.co/nPHHzm2Jbh",1443165566680829957,1439,530,,,False,False,,,2021-09-29 10:47:38
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"RT @EnLuttes: #Bordeaux En Luttes
Suite C.-R. du Conseil de Métropole 23/09/2021.
Avons dénoncé :
► hypocrisie sur l'#Afghanistan alors que…",1443099098907881472,0,2,,EnLuttes,True,False,"Bordeaux, Afghanistan",,2021-09-29 06:23:31
